domain,perm_idx,null_mean_diff_late,null_interaction_late_vs_early,null_interaction_late_vs_mid
external_lung,1273,-0.00023025508852111964,0.004585320997487273,-0.005000913474274606
external_lung,1274,0.004414970795535757,0.0018120382838907136,0.004349879969340655
external_lung,1275,-0.0024427616954745177,-0.00247322832971944,-0.0027900601661592825
external_lung,1276,-0.006926864427053027,-0.006291134560241968,-0.012640308578114462
external_lung,1277,0.0014511031194871054,-0.0003254033668529479,0.0056276421554147344
external_lung,1278,-0.005231527868170632,-0.00662287019559744,0.0011801459616838927
external_lung,1279,-0.0010372394130874485,0.0030416699483345007,-0.008035537922571345
external_lung,1280,0.0018625340631255038,0.002113099771023317,7.079321455027055e-05
external_lung,1281,0.0009978470610146433,0.0006452503030032106,0.006638678609182963
external_lung,1282,0.0015704598197267643,-0.0019393595936579393,0.0013537721854066007
external_lung,1283,0.0014033672332854075,0.0032072927702745113,0.0018255545352832598
external_lung,1284,0.010821136229913162,0.009770460010509139,0.007335460471602152
external_lung,1285,0.0015908092428142302,0.0005066814719507742,-0.0009258094035299407
external_lung,1286,-0.0032244315646207575,-0.005529670425496652,-0.003660803628015695
external_lung,1287,-0.0033848842062567572,-0.0018385583558951648,0.004477943266871906
external_lung,1288,0.001309526223510891,7.447903675715994e-05,0.00031910542066253744
external_lung,1289,0.0015638198749214072,0.0002571101365098176,0.0018077946661080406
external_lung,1290,0.000989133019439194,0.0034747209823329144,-0.001452596795591889
external_lung,1291,0.005751976468912373,0.005837658999640995,0.0117945638894001
external_lung,1292,0.005622786214662584,0.0055624046422773354,0.011459038486169554
external_lung,1293,-0.0017805383480076487,-0.00028580838337421044,0.00020919669141704822
external_lung,1294,-0.00815499259071431,-0.004710147203840378,-0.004340911972985353
external_lung,1295,0.001965032293343059,0.004940849171243146,0.0006034269049926264
external_lung,1296,-0.0009455273724371475,0.00036503335211393606,-0.0032282105757489112
external_lung,1297,0.0018601855297157022,0.005509533967742333,-0.002424976865260377
external_lung,1298,0.0006549164947475908,0.0011830137757423975,0.0025437119956314793
external_lung,1299,-0.0041323434772521745,-0.005542240681624298,0.0021067035727967325
external_lung,1300,0.006900993426852252,0.009922960829095098,0.007843639195951723
external_lung,1301,-0.00040165945889476345,0.0030530409339317444,0.001641247849860537
external_lung,1302,0.0012604579693792084,-0.0007879791335345019,-0.005458931955061465
external_lung,1303,0.008122465640145932,0.009283627331594277,0.00047373686508643976
external_lung,1304,0.002893923116423456,0.004206471083492341,0.007083267600124352
external_lung,1305,0.003025188471551967,0.004683548635929041,0.004902932181578122
external_lung,1306,0.008671871136363871,0.00804659284847295,0.004482526652662975
external_lung,1307,-0.005258261082884528,-0.006624047574453831,-0.005485027661543731
external_lung,1308,8.229440091847562e-05,0.00184235423208437,0.001833778617731217
external_lung,1309,0.005878397036292162,0.004721138598000005,-0.0021862653862758192
external_lung,1310,-0.004665919193627123,-0.0062158650547442604,-0.002512899635981308
external_lung,1311,0.001244608845855949,-0.001286778915132005,0.003908131622603034
external_lung,1312,-0.004945711593444933,-0.004700215875249797,0.004067408953592135
external_lung,1313,-0.002206026619504725,-0.002993307064647316,-0.002332370866899904
external_lung,1314,-0.0004878145731892399,0.001388743481679694,0.0048765171826441935
external_lung,1315,-0.002304378604960383,-0.0032371201002033,-0.004564354579527891
external_lung,1316,-0.004432049132998671,-0.0060148957595783925,-0.0024438486548622558
external_lung,1317,0.0037591072567855857,0.00045587193387248504,0.0008632263136430967
external_lung,1318,0.002033795383860476,0.004536333492834324,0.006720493119669629
external_lung,1319,0.003743663896047069,-7.491423406348141e-05,0.002849258839284839
external_lung,1320,-0.002425794204259211,-0.003084661120122928,-0.009330084317185025
external_lung,1321,0.002142426412068845,0.0018642597454308167,0.0069822011613453385
external_lung,1322,0.002627395915298749,-0.00033121799094037053,0.0114678896825302
external_lung,1323,-0.002396109779500453,-0.00034305360875318703,-0.005446015145339739
external_lung,1324,0.005025020649915252,0.0013277913744754823,-0.0012127669624247923
external_lung,1325,-0.00686750397575391,-0.005834788567586097,-0.002251709421509475
external_lung,1326,0.0037216829114315917,0.0027458188888256447,0.0011908795036903361
external_lung,1327,-0.0037265803062172067,-0.005915320943390062,0.0035479002848756804
external_lung,1328,-0.006757813842456134,-0.00661161132436978,-0.0021420192882116995
external_lung,1329,-0.003045197931150443,-0.0012045447019499997,-0.003030345246269596
external_lung,1330,-0.0002896831773672448,0.00033559511052367685,-0.001002334393665899
external_lung,1331,0.0035416805980970543,0.0028371518738968724,0.0003105392703162033
external_lung,1332,-0.00675206840046839,-0.005810988107268239,-0.0033141944844001145
external_lung,1333,-0.0023328737114278277,-0.0013729145212336238,-0.0071571074816983715
external_lung,1334,0.008857618891686153,0.008123376427782852,0.003949348961794413
external_lung,1335,0.004841116345516344,0.008207167372032356,0.007727687409869835
external_lung,1336,0.0012771551401045966,0.0009796706689094066,0.0019345784980838443
external_lung,1337,0.0002309955624279029,-0.0022964234114197886,-0.005420356520593925
external_lung,1338,-0.00016162763326305987,0.0006520032567072694,-0.006365794154517129
external_lung,1339,0.010494054787169369,0.009132732205287625,0.011151478145148616
external_lung,1340,0.0058293287821604796,0.00607967454357312,0.010086863612868804
external_lung,1341,0.003194848040765632,0.003167664281014569,0.007773974701231081
external_lung,1342,-0.009343918509759344,-0.009346352640977006,-0.01122074730129638
external_lung,1343,-0.005908975963868533,-0.008396041414251793,-0.00037676777474866373
external_lung,1344,-0.0027600107289508144,-0.007961950757114117,0.001596408051309515
external_lung,1345,0.0006535993245285291,0.0003078987180245481,-0.0035465991152191603
external_lung,1346,-0.007931820490038035,-0.004298606701442841,-0.008203028954703828
external_lung,1347,-0.0010755582612590557,-0.00609753532093448,-0.00574357169101696
external_lung,1348,-0.0004716307385439396,-0.0047787054186571865,-0.0005507823384027128
external_lung,1349,0.0016524567897779434,0.0021692403540274074,0.008058422767477693
external_lung,1350,0.004920900387597525,0.0037237671978077314,0.006035609516233692
external_lung,1351,0.007307238682354343,0.00929364754094128,0.008116944550961652
external_lung,1352,0.0008462389532439182,0.0001175616015905897,-0.0026387256652748528
external_lung,1353,0.0007984878693312972,-0.00011532284845343821,-0.004762223787482542
external_lung,1354,0.000762936302078456,0.0013054628690269687,0.0027159999907929813
external_lung,1355,-0.003396425575930904,-0.003137544972206039,-0.0007592750375611705
external_lung,1356,-0.0030971011037478993,0.0021527197618285425,-0.007698834884328662
external_lung,1357,0.0010152895378408115,0.0006244202956838529,0.004894509134247225
external_lung,1358,-0.0030509433731381874,-0.005280413818702598,-0.0023272403659817995
external_lung,1359,0.0017395104043236576,0.0037237010450088446,-0.0018860050152870642
external_lung,1360,0.00452890156719879,0.0058336673428048364,-0.0014976136182787607
external_lung,1361,0.0036423738549612727,0.002407326668207542,-5.9074529753668555e-05
external_lung,1362,-0.004623080702211041,-0.002444955946669316,-0.003053968005260153
external_lung,1363,0.004434600769524334,0.006075394837271643,0.012596759143520719
external_lung,1364,0.005635099377402854,0.0035903820046128223,0.006523621464068642
external_lung,1365,-0.003936303524762458,-0.006072111416452133,-0.0002752881520885395
external_lung,1366,0.002172421069791828,-0.0038730463976032656,0.005973894074558459
external_lung,1367,0.005751976468912373,0.00351491608676327,0.008420519689811898
external_lung,1368,0.001045582947216341,-0.0022098116120706874,0.003197113615020092
external_lung,1369,0.006747791965778617,0.00732182612138102,0.01304797423311881
external_lung,1370,-0.0014523375857937078,-0.0008118243484381004,-0.007284484331637355
external_lung,1371,-0.0005261527650411157,0.0009887269806136874,-0.005020311358459715
external_lung,1372,0.0006390673712243314,0.006235035732004615,-0.00490060399897201
external_lung,1373,0.0037265803062172067,-0.0001555999706857143,0.002473420224630531
external_lung,1374,0.010285566034930721,0.007199347567315781,0.010108918483643545
external_lung,1375,-0.0012771551401045966,0.0007403684398643307,0.0010260038460610243
external_lung,1376,-0.0009819979374913839,0.0003323761913822756,0.0005882188282597769
external_lung,1377,0.003369436208038081,0.0060590883145213905,0.008122413593024375
external_lung,1378,0.0037107311826939473,0.005910436760227428,-0.0013485175845298534
external_lung,1379,-0.004882111386009053,-0.0025504416599238986,-0.0036827030692179645
external_lung,1380,0.00961351866153525,0.013584565049507235,0.016785482857047295
external_lung,1381,0.006693623994083751,0.0041758509356452185,0.006290899830268639
external_lung,1382,-0.0012469626316326994,0.00010591495677043472,-0.004279195681204578
external_lung,1383,0.006487129720452595,0.0062582626355473054,0.0018004319846434413
external_lung,1384,0.004499177246791691,0.006984279356787332,-0.0058767327457315
external_lung,1385,-0.004856710539225141,-0.005738039671772416,-0.0012362213475914834
external_lung,1386,-0.0005036636967124993,0.003391119704339353,-0.0021802275930921378
external_lung,1387,0.0023728802372650535,0.002628295988380371,0.0006658385768447408
external_lung,1388,-0.0037694187976332894,-0.003731617104317806,-0.004884136610769242
external_lung,1389,0.0026448335599309203,0.00573105202754586,0.008700028593380971
external_lung,1390,-0.006804241893555764,-0.00655269634890146,0.00048088779280537185
external_lung,1391,-0.006900993426852252,-0.008240735186742242,-0.0025846147296249107
external_lung,1392,-0.0033044705365163998,-0.004157978763838286,0.0024054773751749268
external_lung,1393,0.002788332464773622,0.0038507616126445543,0.007264810057425028
external_lung,1394,-0.008632811814285482,-0.005705644012753152,0.0008729250158228761
external_lung,1395,-0.0012771551401045966,-0.0003478784974712268,-0.0033328678966331646
external_lung,1396,0.004910878510920008,0.004622260265361842,0.010938445980102306
external_lung,1397,-0.003508802367876216,-0.004594031341302087,-0.006918947536563552
external_lung,1398,0.0017430463651066468,0.0008655682186988664,0.00805195769049774
external_lung,1399,-0.004432049132998671,-0.004887658821242563,0.00025002507042290456
external_lung,1400,-0.0006484212437360692,-0.0043239518961833145,-0.0014204475825579654
external_lung,1401,0.003912328061539488,-0.002412971964756677,0.004498495034234486
external_lung,1402,-0.0022900352200117455,-0.0006043769403018633,0.004886034501163622
external_lung,1403,-0.006374529063632848,-0.008139413877521809,-0.00934397001889791
external_lung,1404,7.001255733754541e-05,-0.0012216173897553566,0.006294874845989368
external_lung,1405,-0.005010166930113237,-0.002436717182787364,-0.0074823745091849945
external_lung,1406,-0.0008129473528944905,-0.0019500078692411271,-0.002258288640799013
external_lung,1407,0.004782428730577003,0.010157318180947904,0.010127738647347442
external_lung,1408,-0.0011391584686949359,-0.0007168431218311879,-0.0036599733806764274
external_lung,1409,-0.005153076194019436,-0.0028020886633771205,-0.00783213994977247
external_lung,1410,0.0037141773220372245,0.0016633199916096333,-0.000988592648782103
external_lung,1411,0.0018272528163625807,0.0025904829220377568,4.45522972985779e-05
external_lung,1412,0.001972786186535449,-0.0013583767880630628,0.0019812553724629185
external_lung,1413,0.002937753075381938,0.00784109406989698,0.010417733625547237
external_lung,1414,0.0010755582612590557,0.0005679598200151089,0.00651071179807027
external_lung,1415,-0.008878365409995028,-0.01033637442716424,-0.008343453916267831
external_lung,1416,0.005470549092370168,0.006582058860895903,0.0015601131937124924
external_lung,1417,0.003475874906890044,0.002356775201779617,-0.004603069056975023
external_lung,1418,-0.005205386547479938,-0.0057000322770153124,-0.0040822567321317045
external_lung,1419,0.001340755347540477,0.0033916126779680684,0.00024198630922309117
external_lung,1420,-0.0014056856698196434,0.0015587470874946958,-0.005496916231299137
external_lung,1421,-0.0013320635857062464,0.0006761376926743186,0.008627206693115239
external_lung,1422,0.005998379366757373,0.007526168015578344,0.0066276011891159186
external_lung,1423,0.003552632326834698,0.0014691291084586535,0.0015587594895371446
external_lung,1424,0.003460650158659012,0.0046175475239156605,0.006387747404052763
external_lung,1425,0.004063348467434474,0.003078849194575452,0.004051121885964191
external_lung,1426,0.0029548314128448514,0.0048083894951744905,2.7734167451100907e-05
external_lung,1427,-0.002140234082712439,-0.0024709143146085244,0.002057952895688747
external_lung,1428,0.0040426019491256,0.004282551775392283,0.0028603450491036433
external_lung,1429,0.005977135440852294,0.004802809968723648,0.005363889201806166
external_lung,1430,-0.004126948674870355,-0.004885108790842854,-0.006501628813393695
external_lung,1431,-0.0021731615436986116,-0.004165921957724981,-0.008186012867277354
external_lung,1432,0.0013956637931421267,0.0031518726381685276,0.0022734786081699265
external_lung,1433,5.026144274991595e-05,-0.0011383019736986948,-0.0006885412442926749
external_lung,1434,-0.0048621019264105765,-0.005573533535860163,-0.0022286913831144803
external_lung,1435,0.0016952952811940258,0.0023246600551564967,-0.0017196980631856798
external_lung,1436,-0.00771399332093171,-0.003734377159618543,-0.006304064600915769
external_lung,1437,-0.0029883537671344753,-8.421676654103228e-05,-0.0006279554613029441
external_lung,1438,-0.0026184338329746,-0.0006684441928716258,-0.002687630184833025
external_lung,1439,0.0024547780507595263,0.005696844526655262,-0.0028659505574937334
external_lung,1440,-0.0024583453307018555,-0.004658050908235336,-0.006366068394802239
external_lung,1441,-0.0030712301035471234,-0.004201294749018175,-0.005741873172588091
external_lung,1442,-0.0033336052159869956,-0.00833914549102278,-0.00808658260097329
external_lung,1443,0.0016865964373295,0.00298961050500815,-0.0005733795372380075
external_lung,1444,-0.004504572049173511,-0.002865529689353598,-0.00820491636508818
external_lung,1445,0.0016218778622015724,-0.003825497128986953,-0.0034412558991992193
external_lung,1446,-0.004067524001220614,-0.0013408618164694277,0.0016847676203420228
external_lung,1447,0.00623677560077789,0.004810800098947715,0.007789792838501406
external_lung,1448,0.0041955795453248,0.0052580086931957315,0.001930879274853498
external_lung,1449,0.0017909284467984659,0.0015890435569124082,0.0022393556063351936
external_lung,1450,0.006899390738432348,0.01104263709948915,0.012053288805829704
external_lung,1451,-0.007264624055812695,-0.004838367723590818,-0.0031602476391586476
external_lung,1452,-0.003683598394460854,-0.003158270117364646,-0.0019893621818138085
external_lung,1453,0.010355583130148846,0.008775805728327821,0.011172144523976569
external_lung,1454,-0.003536783203311439,-0.0032462016173656536,-0.007573050673544995
external_lung,1455,0.0022680542353962683,0.0006568327808017436,0.009572270923398138
external_lung,1456,0.004841116345516344,0.0027387600052861025,0.006432028878665258
external_lung,1457,-0.0015960068620007966,-0.001210957058669295,-0.005983818324790918
external_lung,1458,-7.779410135426897e-05,-0.0029887153750214244,-0.0013606902798499279
external_lung,1459,-0.0005273872313477183,0.0021382542374402125,-0.006183583378243457
external_lung,1460,-0.0008681888284905551,0.0016378313014810686,-0.005097592109143003
external_lung,1461,0.0029548314128448514,-0.00028821489980737636,0.0005944331070133202
external_lung,1462,-0.006365815022057399,-0.00210636630184316,-0.009100461511855534
external_lung,1463,0.0055341492998060475,0.007196222460564847,0.0015413296082440742
external_lung,1464,0.0024706271742827857,0.0022179804270660666,-0.0019262246180185667
external_lung,1465,-0.01052463371474574,-0.01463523418785409,-0.009587540428892455
external_lung,1466,0.003965601530416742,0.003275940999733375,0.006700248020214877
external_lung,1467,-0.0005752693130395373,0.0021106697970620465,0.001658214655180503
external_lung,1468,0.0008120770259511431,0.0014011909728722332,-0.0018202294485446802
external_lung,1469,0.0005899991170926489,0.0004930967684892706,0.0037263573280023887
external_lung,1470,0.003536783203311439,0.0008025310819755604,0.007254207171338798
external_lung,1471,-0.005719049007926201,-0.005681247314610718,-0.008024484222511796
external_lung,1472,-0.00144620572470149,-0.0031045658890785643,0.009997742109240546
external_lung,1473,-0.0009603810922391617,0.0010260277663477757,-0.0023239938301176377
external_lung,1474,-0.0003574885995486961,-0.00021662037558892175,-0.002065445178458127
external_lung,1475,-0.0040895049858360915,-0.00546978429923949,0.0022365174807877086
external_lung,1476,0.009751990318555772,0.011027183481009034,0.011520674063396158
external_lung,1477,-0.008159889985499926,-0.008035354936512334,-0.008679131939806434
external_lung,1478,0.0024590858046086386,0.004746908044088402,0.00771192599792774
external_lung,1479,-0.0012613060165813372,-0.0001530770706161717,-0.008817565068189492
external_lung,1480,0.0009193860517464533,0.003881619968741118,0.00862756967790996
external_lung,1481,0.0056118698351674545,0.006334752237875746,0.009505805577177423
external_lung,1482,-0.003866286429544332,-0.002653712375400343,-0.010686615892525814
external_lung,1483,0.0022692887017028707,0.0017943361484073772,0.0029447509965220184
external_lung,1484,-0.0041626520843386266,-0.005091928726971996,-0.0013022710942593345
external_lung,1485,0.0014056856698196434,0.0039388995926123715,0.0026870472870270208
external_lung,1486,-0.0004278007795854577,0.0011796072706864909,-0.005971577675445122
external_lung,1487,-0.004549188297607726,-0.003163895796640087,-0.0050548634613101495
external_lung,1488,0.00016100325797083204,-0.00012736011007320286,0.00310434085375047
external_lung,1489,-0.003194848040765632,-0.00421254307432555,0.005408753084863613
external_lung,1490,-0.0033710489050212586,-0.0029517981011075445,0.0011999098724279895
external_lung,1491,-0.0027874844175714932,-0.0044131986940001144,-0.006571188034775993
external_lung,1492,-0.004047499343911215,-0.006244684974562681,-0.006604551002296408
external_lung,1493,-0.008632811814285482,-0.006343045612000175,-0.009697313528754683
external_lung,1494,0.0004142602938236595,-0.003179772528351138,-0.0005164187659289591
external_lung,1495,0.0008549377971084441,0.004587719040908628,0.002771881889960609
external_lung,1496,-0.0018625340631255038,-0.004723900289795552,0.004798011994796153
external_lung,1497,-0.00016100325797083204,0.0012156539927437315,0.002893746171742364
external_lung,1498,0.0024583453307018555,0.005890375995624983,-0.0034626061289600345
external_lung,1499,-0.004104967690254878,-0.0034281218815223153,0.0010785694027567365
external_lung,1500,-0.0029029199928570135,-0.001213548716765406,-0.005816570323561634
external_lung,1501,0.00127789561401138,0.00421854870901429,-0.0031148506526266495
external_lung,1502,-0.00750626458099395,-0.006585918784737271,-0.006776678603741121
external_lung,1503,0.002829005738768514,0.0045183770148601215,0.006744896685885099
external_lung,1504,-0.003683598394460854,-0.002089575229718634,-0.002847171195575121
external_lung,1505,-8.155392701169235e-05,-0.00028168710897035393,-0.00029475371506681075
external_lung,1506,0.0036800636886111884,0.0025256862702365546,-0.004649011941029874
external_lung,1507,0.004233023234359062,0.0032142299752916477,0.01075940122816942
external_lung,1508,0.00051069006062233,-1.8156669495256184e-05,-0.0015262376263387722
external_lung,1509,-0.0034170711933361464,-0.0018469656806631245,-0.00803434595292286
external_lung,1510,-0.005564728227382419,-0.00639042228322087,-0.001996275747159077
external_lung,1511,-0.0017634547581777866,-0.0030598811480763615,-0.001200039796756619
external_lung,1512,-0.012658049684771772,-0.011957005033502657,-0.011451432007718967
external_lung,1513,-0.002993509568185717,-0.001367795291757096,-0.002383278095770149
external_lung,1514,0.007209762065826529,0.008841140035184372,0.004530698310073494
external_lung,1515,0.0014226531610349498,0.005742142760455954,0.0027532902849836394
external_lung,1516,0.00623677560077789,0.005592542633298604,0.003117567134631118
external_lung,1517,-0.0014033672332854075,-0.004073833684796404,-0.004445588778617051
external_lung,1518,0.0008721099534446941,0.0002556978911907962,0.0036238675844755355
external_lung,1519,0.0006317192408166842,5.768508521428184e-05,-0.0024358356366697793
external_lung,1520,0.0004278007795854577,-0.0017982048133694064,-0.005132910877228382
external_lung,1521,-0.003168082537747243,9.490195812447699e-05,-0.0028136637747685953
external_lung,1522,0.00020006258004922248,-0.004147247924597169,-0.009679352574491252
external_lung,1523,0.0022056884942669905,0.0026612981825108835,0.0038374101759989327
external_lung,1524,0.008404082147206846,0.004896782680704157,0.0022086382447381123
external_lung,1525,-0.010836985353436421,-0.007866181663100574,-0.0063256272319901765
external_lung,1526,0.0006650108411661119,0.0023657489121946818,-0.0037868040423811775
external_lung,1527,-0.008709314825398135,-0.006038848373887138,-0.013020849458751566
external_lung,1528,0.0017285627056691881,0.004215883033566579,0.0022723859684928758
external_lung,1529,-0.005547644637552557,-0.011389047961358062,-0.010657100818943322
external_lung,1530,-0.007285867981717774,-0.006876040009935479,-0.005412747804079197
external_lung,1531,0.0011008396205233288,0.000987858974461899,0.0014709320347411257
external_lung,1532,0.0038026862221084514,0.00501854775388987,0.004887667938335422
external_lung,1533,-0.004217174110835803,-0.004553904169191057,-0.0070176589506913325
external_lung,1534,0.005443559724477344,0.008326660092919111,0.002131215447911681
external_lung,1535,0.004211652533722493,0.0028506910248762563,0.009270901300946294
external_lung,1536,0.007588889923770982,0.007742106394365557,0.015458572922120061
external_lung,1537,0.00721135058693544,0.007095488920956489,0.006414252331290457
external_lung,1538,0.0012343166486885142,-0.0012993361816673228,-0.0017937201352460446
external_lung,1539,-0.005372848610967919,-0.0015304908185459392,-0.008112606284892493
external_lung,1540,-0.0018488956757403234,-0.0038261834311761056,-0.005935591091627178
external_lung,1541,0.002818713541601079,0.002372618532425902,-0.002712359089598502
external_lung,1542,0.0027090234083033036,0.002039422809807688,-0.0037896258381261145
external_lung,1543,-0.004469879241137407,-0.006448505908261506,0.005489391037684079
external_lung,1544,-0.0013595372743269256,0.0006307031928174296,0.0032421965062538376
external_lung,1545,0.005186367794368864,0.005964677691362727,0.002883208808203243
external_lung,1546,-0.0023405771515711085,-0.0023379314225515737,-0.004795103729875673
external_lung,1547,-0.0030293488076271837,-0.0016858873176135156,-0.00037940150598396883
external_lung,1548,-0.00013587273167683933,-0.0010888644158819718,-0.0062760358321737415
external_lung,1549,-0.002973232172893775,-0.00572771526287035,-0.0009729451094955543
external_lung,1550,-0.0011423344805128282,0.002752194043024893,0.001468324051509438
external_lung,1551,0.0015898449040330127,0.004217213888675418,-0.004146206367143737
external_lung,1552,-0.0026464146684098224,-0.0008032414923273648,-0.010886416705340712
external_lung,1553,-0.0029064559536400025,-0.004653130899276168,-0.007271473472897093
external_lung,1554,0.004866262262485793,0.003624205444022634,0.005430781292707233
external_lung,1555,-0.004549188297607726,-0.0018816028660142516,-0.002727640308042521
external_lung,1556,-0.007348233722847051,-0.008313415191148912,-0.00189143224356228
external_lung,1557,0.0023534951529588046,0.003331840989691202,-0.0022908588729790382
external_lung,1558,-0.00123111350810944,0.0029432475743293536,0.0042040400287017745
external_lung,1559,0.00126018764888929,0.0030108313816657184,0.008543708569493408
external_lung,1560,0.007332384599323792,0.010429218948569862,0.006150127699301835
external_lung,1561,-0.006780049235903612,-0.008383606300036067,-0.01031858923893944
external_lung,1562,0.002717621351264197,0.002987284917233999,0.0037524840401191397
external_lung,1563,-0.0031522334142239836,0.0005047794142647166,0.006514561488950197
external_lung,1564,0.00039910782236909914,0.0032052581525554478,0.0066330104405321515
external_lung,1565,-0.003945850415829112,-0.006466504494185167,-0.00786436746635626
external_lung,1566,0.007898893029051862,0.0093936229936853,0.01025580378001307
external_lung,1567,-0.0033221785016384897,-0.006958273310151206,0.004698880773349318
external_lung,1568,-0.0035845190895131365,-0.0047006615858837895,-0.005390100180265709
external_lung,1569,-0.0049124199930955055,-0.004192418610304736,-0.007283467394195285
external_lung,1570,0.007761875402623529,0.00784755793335215,0.017916566404783663
external_lung,1571,-0.006801643801414616,-0.002494314243787238,-0.008357707294888706
external_lung,1572,-0.0025419308218619465,-0.0046500016906557045,0.005684495739965073
external_lung,1573,-0.003019650888876411,-0.0026371210324269236,-0.004990395578358129
external_lung,1574,-0.002324728028047849,-0.0010224821993238171,0.001307727872932661
external_lung,1575,0.004973073880684899,0.0043898575791318966,0.002405168266252912
external_lung,1576,-0.00555089292614692,-0.004054218998707939,-0.008491215755296
external_lung,1577,-0.006191018995472762,-0.005750850171583065,-0.0015286820366944565
external_lung,1578,-0.004292682973160535,-0.004675212829610022,-0.004509370607480698
external_lung,1579,0.0016608263380323562,-0.002697915582290665,0.004545568105142497
external_lung,1580,0.0021998947584125073,0.0003076409616752467,0.002209075084132215
external_lung,1581,0.006534865606654293,0.005690773477721872,0.00033942170418555916
external_lung,1582,0.004386224695432696,0.0031643133371921095,-0.001272256364382801
external_lung,1583,0.0007275064353319538,0.005678794939933091,0.0012501122481700933
external_lung,1584,0.00358612177793304,0.005176515061385195,0.0035945909638605096
external_lung,1585,0.0016389614520314344,-0.0022855356887235374,0.0013109376241055293
external_lung,1586,0.001394769290324514,0.0007142037514682732,0.003004314999316425
external_lung,1587,-0.0005003978634548952,-0.001901595196834277,0.00024400091109924582
external_lung,1588,0.009561345168447874,0.01256589594929459,0.012571930275546195
external_lung,1589,-0.0012936770999876317,-0.0030805878701569422,0.000979745789269006
external_lung,1590,0.0010562691876580637,0.001498550792510665,-0.004474803443541517
external_lung,1591,0.0002867310304237869,-0.0019075735803101568,0.007088376187354019
external_lung,1592,-0.0060474476208890555,-0.005740686179751052,-0.0073267977767499295
external_lung,1593,-0.007712758854625107,-0.009292534204512842,-0.002861017396001762
external_lung,1594,-0.001087202170036744,-0.0029226442829841754,0.0016612845619387306
external_lung,1595,0.004967552303571589,0.00145290790746382,-0.0017206213186178234
external_lung,1596,-0.0029283208396409244,-0.0038096499721881985,-0.003311307758812767
external_lung,1597,-0.0038035807249260645,-0.001774304216490228,0.0012994919575113244
external_lung,1598,-0.006614314937613432,-0.0065090976931830025,-0.0059388526427942845
external_lung,1599,0.006988537988142261,0.008965825743578043,0.00895928267762398
external_lung,1600,-0.005765071296241088,-0.004285813990198237,-0.0054976279498373335
external_lung,1601,0.002506361902910398,0.007656889568378057,0.006887141460201575
external_lung,1602,0.001342085462383763,-0.0007509516553825166,-0.0016415402542783821
external_lung,1603,-0.0013249062240172176,-0.004438945596857545,0.002973061618732129
external_lung,1604,-0.00771399332093171,-0.005031337085323986,-0.0034930991137862672
external_lung,1605,-0.0004845487399316358,-0.0017343877498576334,0.0035219826333929374
external_lung,1606,-0.002992661520983588,-0.0031962787758733164,-0.009122127706348451
external_lung,1607,-0.0005558371897998737,0.0010718210494342906,-0.0023385377088638764
external_lung,1608,-0.00309895994534673,-0.002615562398572626,-0.0002829341264852514
external_lung,1609,0.004099051876902747,0.0065731890465377625,0.005310513617829462
external_lung,1610,-0.0012776301257154583,-0.00030280274200443946,-0.0038330078557658924
external_lung,1611,0.007419839339174089,0.006833245339135013,0.008308361425839877
external_lung,1612,0.005479287309819882,0.004719743887573208,-0.0004693842127231618
external_lung,1613,0.0021554535785765216,-0.0005025979536267175,0.010657155988023201
external_lung,1614,-0.002923898430466171,-0.001028126180707532,-0.005951196676190143
external_lung,1615,-0.004072062509009923,-0.0032847820638673324,0.003615425349755832
external_lung,1616,-0.00014577850973980047,-0.004606771426661614,0.007713383953755769
external_lung,1617,-0.005596020711644195,-0.008261662180432125,-0.006133032053512834
external_lung,1618,0.007460440143427977,0.00853325419754609,0.002397306382027185
external_lung,1619,-0.0054714435951877805,-0.0022160490359007523,-0.003773442264278698
external_lung,1620,0.00040655685368037875,-0.0015554959522907177,-0.0011832516106682622
external_lung,1621,-0.0019995516895538377,0.0006709147619571587,0.00016962848989709057
external_lung,1622,0.0010035925030023873,0.0005536465076877162,0.008419300753518589
external_lung,1623,0.004178501207861886,0.008446394921554735,0.0036357820138384713
external_lung,1624,0.0005045581995301122,-0.003353272251482455,-0.0005408565132983546
external_lung,1625,0.0022360212772277086,0.0002919292824928219,-0.0013579759080584821
external_lung,1626,-0.00013446789400585005,-0.0005147212545316785,-0.004156895122062068
external_lung,1627,0.008448652580072111,0.011903352972898618,0.007612353941601118
external_lung,1628,0.0032487610826460365,-0.002470856530858869,0.004683581835697051
external_lung,1629,-0.009991057998370792,-0.010327788056726045,-0.009372932094512279
external_lung,1630,-0.005982530243234113,-0.005451152139678737,-0.010738875598570497
external_lung,1631,0.0008965570199288472,0.0011538056665908922,0.007130459638091899
external_lung,1632,0.002850600304279518,0.0022763545508752425,-0.00576885252487357
external_lung,1633,-0.0028028644180778197,-0.00526418686576203,-0.00924803077860358
external_lung,1634,-0.0025322329031111737,-0.005362484408399232,-0.010694391277107557
external_lung,1635,-0.005704094387220554,-0.010726071446895979,-0.004592400025214947
external_lung,1636,0.0017866520121086933,0.0015218134288619567,0.007204124548152714
external_lung,1637,0.004114901000426006,0.004583995982140479,-0.0007248737488504868
external_lung,1638,0.001636607666254684,0.003661034131473016,0.006720217210509333
external_lung,1639,0.0032700050085511154,0.009801706008514313,-0.0013903246006991463
external_lung,1640,-0.002645423200867423,-0.004273081440101587,-0.0033454668042037505
