domain,perm_idx,null_top1,null_mutual_top1,null_edge_transfer_auc
lung,94,0.0,0.0,0.4909588592666619
lung,95,0.014285714285714285,0.014285714285714285,0.4954027477722339
lung,96,0.0035714285714285713,0.0035714285714285713,0.48957026886224086
lung,97,0.007142857142857143,0.007142857142857143,0.4962637137441175
lung,98,0.007142857142857143,0.007142857142857143,0.48990494110633465
lung,99,0.0035714285714285713,0.0035714285714285713,0.5026105100391693
lung,100,0.0035714285714285713,0.0035714285714285713,0.5041494700801018
lung,101,0.0,0.0,0.5033004804509492
lung,102,0.0035714285714285713,0.0035714285714285713,0.49251112635507327
lung,103,0.007142857142857143,0.007142857142857143,0.5175470054818383
lung,104,0.007142857142857143,0.007142857142857143,0.5029904262446913
lung,105,0.007142857142857143,0.007142857142857143,0.5090331565048507
lung,106,0.0035714285714285713,0.0035714285714285713,0.497338257828037
lung,107,0.007142857142857143,0.007142857142857143,0.5140838463754597
lung,108,0.0035714285714285713,0.0035714285714285713,0.4896594260803493
lung,109,0.0,0.0,0.5018713035517175
lung,110,0.0,0.0,0.5106599430591439
lung,111,0.007142857142857143,0.007142857142857143,0.4924585635175317
lung,112,0.0035714285714285713,0.0035714285714285713,0.5069007021463603
lung,113,0.007142857142857143,0.007142857142857143,0.5049884794236451
lung,114,0.0,0.0,0.49791312227912465
lung,115,0.0,0.0,0.5095195290902038
lung,116,0.007142857142857143,0.007142857142857143,0.514139735974871
lung,117,0.007142857142857143,0.007142857142857143,0.4782293376483653
lung,118,0.0,0.0,0.5009205150093515
lung,119,0.007142857142857143,0.007142857142857143,0.4963176072864069
lung,120,0.0035714285714285713,0.0035714285714285713,0.4904585142814561
lung,121,0.0035714285714285713,0.0035714285714285713,0.5046245316750978
lung,122,0.0035714285714285713,0.0035714285714285713,0.4968911410327466
lung,123,0.0035714285714285713,0.0035714285714285713,0.49734624205652433
lung,124,0.0,0.0,0.5033058032699408
lung,125,0.007142857142857143,0.007142857142857143,0.511288035700147
lung,126,0.0,0.0,0.5097484103068406
lung,127,0.0035714285714285713,0.0035714285714285713,0.4952843150496719
lung,128,0.0,0.0,0.4939569370636536
lung,129,0.0035714285714285713,0.0035714285714285713,0.5075587356441909
lung,130,0.007142857142857143,0.007142857142857143,0.510538848927086
lung,131,0.007142857142857143,0.007142857142857143,0.5175842652147791
lung,132,0.007142857142857143,0.007142857142857143,0.5059585631848555
lung,133,0.0,0.0,0.5035652906957789
lung,134,0.007142857142857143,0.007142857142857143,0.5161550883155474
lung,135,0.010714285714285714,0.010714285714285714,0.4767249759308779
lung,136,0.0,0.0,0.5142129247360048
lung,137,0.0035714285714285713,0.0035714285714285713,0.5049798298427839
lung,138,0.007142857142857143,0.007142857142857143,0.48945050543493085
lung,139,0.0035714285714285713,0.0035714285714285713,0.5174591789684776
lung,140,0.0,0.0,0.5091422742941776
lung,141,0.0,0.0,0.5020649210925352
lung,142,0.0035714285714285713,0.0035714285714285713,0.49437344764974256
lung,143,0.0035714285714285713,0.0035714285714285713,0.5074655863118387
lung,144,0.0,0.0,0.5034521807922084
lung,145,0.0,0.0,0.5076006528437493
lung,146,0.0,0.0,0.5036178535333204
lung,147,0.007142857142857143,0.007142857142857143,0.49574540424481506
lung,148,0.0,0.0,0.5040616435667412
lung,149,0.007142857142857143,0.007142857142857143,0.4928730780464988
lung,150,0.0035714285714285713,0.0035714285714285713,0.5227068131417739
lung,151,0.0035714285714285713,0.0035714285714285713,0.5029658082068554
lung,152,0.0,0.0,0.4927952318187474
lung,153,0.010714285714285714,0.010714285714285714,0.51351031262912
lung,154,0.0,0.0,0.4997315303171136
lung,155,0.0,0.0,0.49404010611039667
lung,156,0.007142857142857143,0.007142857142857143,0.5032539057847731
lung,157,0.0,0.0,0.5128163501030963
lung,158,0.0,0.0,0.48559478842792536
lung,159,0.007142857142857143,0.007142857142857143,0.48948377305362806
lung,160,0.0,0.0,0.5017542015339034
lung,161,0.0035714285714285713,0.0035714285714285713,0.5029611507402378
lung,162,0.0035714285714285713,0.0035714285714285713,0.4934798794115358
lung,163,0.0,0.0,0.48544308808666614
lung,164,0.0035714285714285713,0.0035714285714285713,0.49277460589515515
lung,165,0.0035714285714285713,0.0035714285714285713,0.5160812342020396
lung,166,0.0035714285714285713,0.0035714285714285713,0.4906215256130723
lung,167,0.0,0.0,0.5080491003437876
lung,168,0.0035714285714285713,0.0035714285714285713,0.5130512194910986
lung,169,0.0035714285714285713,0.0035714285714285713,0.5052732502396933
lung,170,0.010714285714285714,0.010714285714285714,0.49182914017178064
lung,171,0.0,0.0,0.5092121362934416
lung,172,0.010714285714285714,0.010714285714285714,0.4965378389221824
lung,173,0.0,0.0,0.5251639594587492
lung,174,0.0,0.0,0.480014478067657
lung,175,0.0,0.0,0.5035692828100226
lung,176,0.0,0.0,0.4991500123422865
lung,177,0.0035714285714285713,0.0035714285714285713,0.47946822376864906
lung,178,0.010714285714285714,0.010714285714285714,0.4796638373665886
lung,179,0.014285714285714285,0.014285714285714285,0.49468283650362654
